Simulation	B	(B_variance)^(1/2)	Tvalue
3316	0.00088026	0.00510882	0.172302
3317	0.004489	0.00405095	1.10813
3318	-0.00071045	0.00435353	-0.163189
3319	0.00139222	0.00469895	0.296284
3320	0.00319219	0.00492001	0.648817
3321	0.000494017	0.00429897	0.114915
3322	-0.00194862	0.00492792	-0.395424
3323	-0.00109554	0.00486841	-0.225031
3324	0.0187395	0.00492713	3.80333
3325	-0.00150057	0.00486201	-0.308631
3326	-0.000907725	0.00479758	-0.189205
3327	-0.000209774	0.0045184	-0.0464266
3328	-0.00135112	0.00415018	-0.325556
3329	-0.000624258	0.00489645	-0.127492
3330	-0.000330987	0.00486087	-0.0680922
3331	-0.000555369	0.00446138	-0.124484
3332	-0.0012618	0.00464291	-0.271769
3333	-0.00137251	0.00429959	-0.319219
3334	-5.63413e-005	0.00550364	-0.0102371
3335	0.00231626	0.00483947	0.478618
3336	-0.00138819	0.00453175	-0.306325
3337	0.00223411	0.00419747	0.532252
3338	0.00364658	0.00477089	0.764339
3339	0.000643496	0.00476615	0.135014
3340	-0.000847237	0.00482728	-0.17551
3341	-0.00108924	0.00473013	-0.230278
3342	-0.000966419	0.00446173	-0.216602
3343	0.000423576	0.0045184	0.0937447
3344	-0.000783171	0.00476312	-0.164424
3345	-0.000540333	0.00486823	-0.110992
3346	0.00216884	0.00479602	0.452217
3347	-0.000797304	0.00582033	-0.136986
3348	-0.00175039	0.00474718	-0.368722
3349	-0.00178973	0.00463931	-0.385776
3350	0.00530526	0.0045261	1.17215
3351	-0.000719504	0.00453511	-0.158652
3352	-0.00132495	0.00521974	-0.253835
3353	-0.00098401	0.00432635	-0.227446
3354	0.00406775	0.00503293	0.808227
3355	-0.000100729	0.00476312	-0.0211477
3356	-0.000444953	0.00464292	-0.0958348
3357	0.000131985	0.00460686	0.0286498
3358	-0.00103468	0.00453886	-0.22796
3359	0.00305799	0.00469852	0.650841
3360	0.00770823	0.00506885	1.5207
3361	0.000645895	0.00495177	0.130437
3362	-0.0012694	0.00487123	-0.26059
3363	-0.00114204	0.00455666	-0.250631
3364	-0.00134255	0.00514379	-0.261003
3365	-0.00111107	0.00436642	-0.254457
3366	0.00242935	0.00469894	0.517
3367	-0.00129751	0.00486823	-0.266526
3368	-0.001059	0.00479427	-0.220889
3369	-0.00151227	0.00486569	-0.310804
3370	-0.000929168	0.00503347	-0.184598
3371	-0.000708083	0.00460979	-0.153604
3372	-0.00140644	0.00509511	-0.276037
3373	-0.000630494	0.00477397	-0.132069
3374	-0.00142922	0.00497621	-0.28721
3375	0.003648	0.00460741	0.791768
3376	-0.00116813	0.00486086	-0.240312
3377	0.00135292	0.00443272	0.305213
3378	0.00071925	0.00514514	0.139792
3379	-0.00132549	0.00446244	-0.297032
3380	-0.00101325	0.00482818	-0.209861
3381	-0.000398044	0.00452061	-0.0880509
3382	0.00214221	0.00533685	0.4014
3383	-0.000700443	0.00435847	-0.160708
3384	-0.00117588	0.00457919	-0.256788
3385	-0.000460165	0.00454816	-0.101176
3386	0.000205512	0.00452209	0.0454462
3387	-0.000967714	0.00457689	-0.211435
3388	-0.00155818	0.00518376	-0.300589
3389	-0.00131345	0.00456971	-0.287426
3390	0.000631726	0.00466829	0.135323
3391	0.000244694	0.00486823	0.0502634
3392	-0.000751963	0.00510618	-0.147265
3393	-0.000870862	0.00496379	-0.175443
3394	-0.000355241	0.00463931	-0.0765718
3395	-0.00119633	0.00454816	-0.263037
3396	0.00147372	0.00482818	0.305234
3397	-0.000547153	0.00460842	-0.118729
3398	-0.00149996	0.00489411	-0.306483
3399	-0.000259157	0.00479427	-0.0540555
3400	-0.00135828	0.00493366	-0.27531
3401	-0.00108104	0.00483359	-0.223652
3402	-0.00118851	0.00454741	-0.26136
3403	-0.00128273	0.00471021	-0.27233
3404	0.00230673	0.00500131	0.461225
3405	-0.00125881	0.00468406	-0.268744
3406	6.03797e-005	0.00479957	0.0125802
3407	-0.00138199	0.00503347	-0.27456
3408	0.0119853	0.00452842	2.64669
3409	0.00354915	0.00503802	0.704473
3410	-0.00121973	0.00449855	-0.271139
3411	-0.000972268	0.00458768	-0.21193
3412	-0.00113025	0.0044627	-0.253267
3413	-0.00108617	0.00525922	-0.206527
3414	0.000125342	0.00486018	0.0257895
3415	-0.00108003	0.00446315	-0.241988
3416	-0.00123101	0.00454816	-0.270661
3417	-0.00072289	0.00506898	-0.14261
3418	-0.00147229	0.00484722	-0.30374
3419	-0.000808998	0.00458073	-0.176609
3420	-0.000853405	0.00500356	-0.17056
3421	-0.000815457	0.00458497	-0.177854
3422	-0.000827016	0.00460685	-0.179519
3423	0.00105548	0.00435189	0.242533
3424	-0.000819894	0.00458768	-0.178717
3425	0.00172619	0.00469978	0.367292
3426	-0.000932047	0.00433281	-0.215114
3427	-0.00107359	0.00504724	-0.212709
3428	0.00743436	0.0044648	1.66511
3429	0.00103721	0.00568051	0.182591
3430	-0.000937877	0.00464091	-0.202089
3431	-0.00140922	0.00471415	-0.298934
3432	-3.64561e-005	0.00492984	-0.00739499
3433	0.000856488	0.00467073	0.183373
3434	0.00975869	0.00480179	2.0323
3435	0.000315593	0.00500957	0.062998
3436	-0.00119273	0.00463811	-0.257159
3437	-0.00124717	0.00423375	-0.294579
3438	-0.000291962	0.00483133	-0.0604309
3439	-0.00132216	0.00460842	-0.2869
3440	0.000389565	0.00483631	0.0805501
3441	-7.60103e-005	0.00449256	-0.0169191
3442	-0.000876927	0.00510723	-0.171703
3443	0.00370326	0.00489926	0.755881
3444	0.00107304	0.00449039	0.238963
3445	0.000899068	0.00474033	0.189664
3446	8.24599e-005	0.00500957	0.0164605
3447	0.00073357	0.00489505	0.14986
3448	0.00428441	0.00479423	0.893659
3449	0.00899684	0.00533669	1.68585
3450	-0.000829815	0.00460842	-0.180065
3451	-0.00100454	0.0048363	-0.207708
3452	-0.00101245	0.00489645	-0.206773
3453	-0.000262397	0.00483948	-0.0542202
3454	-0.000417036	0.00435156	-0.095836
3455	-0.000938178	0.00480823	-0.195119
3456	3.92337e-005	0.00470729	0.00833466
3457	0.00277662	0.00465905	0.595963
3458	-0.00135795	0.00458767	-0.296001
3459	0.00381368	0.00463688	0.822466
3460	0.000773681	0.00438265	0.176533
3461	0.000551492	0.00496379	0.111103
3462	-0.00109402	0.00476182	-0.229747
3463	0.000824739	0.00510618	0.161518
3464	0.00220168	0.00449038	0.49031
3465	-0.00155402	0.00514298	-0.302163
3466	-0.00122605	0.00507312	-0.241676
3467	0.000681925	0.00486362	0.140209
3468	-0.000364648	0.00449419	-0.0811375
3469	-0.00024623	0.00489754	-0.0502762
3470	-0.00120794	0.00492792	-0.245121
3471	-0.0019012	0.00470102	-0.404422
3472	-0.000990074	0.00458497	-0.215939
3473	0.00107776	0.00473756	0.227493
3474	-0.00126654	0.00463931	-0.273001
3475	0.000830923	0.00482683	0.172147
3476	0.00121381	0.00458073	0.264981
3477	-0.00166876	0.00479603	-0.347946
3478	0.000435333	0.00451951	0.0963232
3479	-0.00101344	0.00492864	-0.205622
3480	-0.00137974	0.00454741	-0.303412
3481	0.000121202	0.00437997	0.0276719
3482	0.000608372	0.00534586	0.113802
3483	0.00141285	0.00493943	0.286035
3484	-0.000914002	0.00480802	-0.190099
3485	-0.00153663	0.00503449	-0.305221
3486	-0.000105215	0.00476615	-0.0220755
3487	0.00193876	0.00510723	0.379611
3488	0.00485528	0.00430333	1.12826
3489	-0.000205585	0.00443615	-0.0463431
3490	0.00146121	0.00496378	0.294375
3491	-0.000989689	0.00449129	-0.220357
3492	-0.00175068	0.00496378	-0.35269
3493	-0.00128129	0.00466829	-0.274466
3494	-0.000714494	0.00486018	-0.14701
3495	-0.000317949	0.00452061	-0.0703331
3496	-0.00143461	0.00500957	-0.286374
3497	0.000910756	0.00492983	0.184744
3498	0.000687671	0.00472625	0.1455
3499	0.000414787	0.00510618	0.0812324
3500	-0.000998287	0.00478141	-0.208785
3501	0.000834146	0.00489833	0.170292
3502	0.000690357	0.00486087	0.142023
3503	-0.000978205	0.00460685	-0.212337
3504	-0.00100674	0.00479427	-0.209988
3505	-0.00042047	0.00460744	-0.0912589
3506	-0.000905768	0.00503601	-0.179858
3507	0.00538323	0.00437739	1.22978
3508	-0.00108301	0.00466829	-0.231992
3509	0.0045979	0.00460661	0.998109
3510	-0.000934852	0.00509524	-0.183475
3511	-0.000512812	0.00435189	-0.117837
3512	-0.000846868	0.00443337	-0.191021
3513	-0.00137651	0.00479597	-0.287013
3514	-0.00103089	0.00469854	-0.219407
3515	-0.0007814	0.0045184	-0.172937
3516	-8.53206e-005	0.00493151	-0.0173011
3517	-0.000131838	0.00451877	-0.0291756
3518	-0.00124108	0.00432635	-0.286864
3519	0.000235174	0.00496281	0.0473871
3520	-0.000804465	0.00467073	-0.172235
3521	-0.00087563	0.00427326	-0.204909
3522	-0.000843412	0.00490681	-0.171886
3523	0.00618871	0.00429887	1.43961
3524	0.0055025	0.00497253	1.10658
3525	0.00165748	0.00486822	0.34047
3526	0.00174614	0.00497259	0.351153
3527	-0.000544471	0.00489411	-0.11125
3528	-0.00117634	0.0050406	-0.233373
3529	-0.000874826	0.00510882	-0.171238
3530	-0.00101558	0.00493151	-0.205937
3531	-0.00133383	0.00463691	-0.287654
3532	-0.000317	0.00466747	-0.0679169
3533	-0.00123458	0.00533865	-0.231254
3534	-0.000607854	0.00503347	-0.120762
3535	0.00156908	0.00490067	0.320176
3536	-0.000750925	0.00427822	-0.175523
3537	-3.75562e-005	0.00454741	-0.00825881
3538	0.00414698	0.00469231	0.883782
3539	0.00031795	0.00473756	0.0671125
3540	0.000369717	0.00438265	0.0843592
3541	-0.00169045	0.00439209	-0.384885
3542	-0.00146851	0.0047333	-0.310251
3543	-0.00125573	0.00503601	-0.24935
3544	-0.00104853	0.00503297	-0.208332
3545	-0.000512343	0.00489364	-0.104696
3546	-0.00140231	0.0045195	-0.310281
3547	-0.000163136	0.00443354	-0.0367959
3548	-0.000881925	0.00481202	-0.183275
3549	-0.000850462	0.00486018	-0.174986
3550	0.000227752	0.00493367	0.0461628
3551	-0.00119637	0.0045044	-0.265601
3552	-0.00141236	0.00489832	-0.288335
3553	0.00259963	0.00473011	0.549592
3554	0.00145954	0.00476441	0.306342
3555	-0.00140763	0.00540822	-0.260276
3556	0.00302316	0.00506922	0.596376
3557	-0.00101341	0.00473756	-0.213909
3558	-1.44715e-005	0.00514379	-0.00281338
3559	-0.00110117	0.00460744	-0.238999
3560	-0.00153872	0.00500356	-0.307524
3561	-0.00110873	0.00486087	-0.228093
3562	0.000341318	0.00478581	0.0713188
3563	-0.000260456	0.00450129	-0.0578624
3564	-6.58101e-005	0.00480176	-0.0137054
3565	-0.000878832	0.00435847	-0.201638
3566	-0.000301312	0.00479604	-0.0628252
3567	-7.19754e-005	0.00512068	-0.0140558
3568	-0.00121931	0.00466829	-0.261189
3569	-0.00102637	0.00437863	-0.234404
3570	0.00100932	0.00476225	0.211942
3571	-0.00170011	0.00482683	-0.352222
3572	-0.00150706	0.00472991	-0.318623
3573	7.41684e-005	0.00430055	0.0172463
3574	-0.00114222	0.00466829	-0.244677
3575	-0.00062329	0.00510565	-0.122079
3576	-0.00111118	0.00419689	-0.264763
3577	0.000984221	0.00473013	0.208075
3578	0.00118692	0.0049672	0.238952
3579	-0.00194528	0.00488948	-0.397851
3580	-2.0549e-005	0.00499833	-0.00411117
3581	-0.000975136	0.00470103	-0.20743
3582	-0.00190154	0.004802	-0.395988
3583	0.00268282	0.00479756	0.559206
3584	0.000116428	0.0047027	0.0247577
3585	-0.00105399	0.00496965	-0.212085
3586	-0.00125541	0.00476225	-0.263617
3587	-0.00130713	0.00449256	-0.290955
3588	0.000657773	0.00467482	0.140706
3589	-0.00115356	0.00503297	-0.2292
3590	-0.00120183	0.00522566	-0.229987
3591	-0.000249025	0.00487866	-0.0510437
3592	-0.00118	0.00470728	-0.250676
3593	-0.0013282	0.00436642	-0.304186
3594	0.000980549	0.00519207	0.188855
3595	-0.00141779	0.00476225	-0.297714
3596	-0.000765805	0.00458768	-0.166926
3597	1.02464e-005	0.00470729	0.0021767
3598	-0.00071511	0.00479405	-0.149166
3599	-0.00105033	0.00492792	-0.213139
3600	-0.00070845	0.00503347	-0.140748
3601	0.000590408	0.0053015	0.111366
3602	-0.000498033	0.0046072	-0.108099
3603	0.0102342	0.00503782	2.03148
3604	-0.00128072	0.0045184	-0.283446
3605	0.00216951	0.00500738	0.433263
3606	0.00269523	0.00457918	0.588585
3607	0.00208905	0.00492863	0.42386
3608	-0.000981593	0.00500741	-0.196028
3609	0.00411881	0.00454737	0.905756
3610	0.000397169	0.00492864	0.0805838
3611	-0.000786743	0.00463811	-0.169626
3612	0.000664717	0.00457689	0.145233
3613	-0.00156747	0.00452394	-0.346484
3614	0.000673324	0.00510565	0.131878
3615	-0.000388156	0.00430055	-0.0902575
3616	0.00245971	0.00448965	0.547863
3617	-0.00123178	0.00468406	-0.262973
3618	-0.000491299	0.00458073	-0.107253
3619	0.00436157	0.00482724	0.903534
3620	-0.000841587	0.00497604	-0.169128
3621	-0.00152616	0.00479758	-0.318111
3622	0.00358761	0.00470267	0.762889
3623	-0.000185532	0.00443493	-0.0418343
3624	0.00239744	0.00473181	0.506664
3625	-0.000316759	0.00510882	-0.0620024
3626	-0.000643831	0.00440579	-0.146133
3627	-0.000983006	0.0045044	-0.218232
3628	-0.000973343	0.00518211	-0.187827
3629	-0.00055316	0.00473331	-0.116866
3630	0.00111299	0.00489364	0.227437
3631	-0.00108089	0.00448966	-0.240752
3632	-0.00077051	0.00473522	-0.162719
3633	-0.00226123	0.00493365	-0.458328
3634	-0.000948641	0.00520042	-0.182416
3635	-0.000520309	0.00446351	-0.116569
3636	0.00328192	0.00441811	0.742835
3637	-0.00127512	0.00461155	-0.276504
3638	-0.00142984	0.00492792	-0.290152
3639	-0.00153664	0.00479427	-0.320516
3640	0.000578843	0.00492792	0.117462
3641	0.000816231	0.00446671	0.182736
3642	0.00171521	0.00443353	0.386871
3643	-0.00167123	0.00468056	-0.357057
3644	-0.000709763	0.00492792	-0.144029
3645	-0.00112596	0.00492768	-0.228496
3646	-0.000804177	0.00481627	-0.166971
3647	-0.00147785	0.00500131	-0.295493
3648	-0.000386855	0.00482728	-0.0801393
3649	-0.000927096	0.00503601	-0.184093
3650	-7.5454e-005	0.00480823	-0.0156927
3651	-0.0016091	0.00496378	-0.324168
3652	-0.000708098	0.00446671	-0.158528
3653	-0.000797514	0.00479493	-0.166324
3654	0.000288065	0.00454816	0.0633366
3655	0.00149049	0.00452394	0.329467
3656	-0.00101338	0.00466829	-0.217078
3657	-0.00120415	0.00464091	-0.259464
3658	-0.000607698	0.00445089	-0.136534
3659	0.00263613	0.00516007	0.510871
3660	-0.000801557	0.00458073	-0.174985
3661	0.00222136	0.00482952	0.459954
3662	-0.000958592	0.00457481	-0.209537
3663	0.00170782	0.00472991	0.361068
3664	-0.000847522	0.00460979	-0.183852
3665	-0.00104738	0.00451877	-0.231784
3666	0.00483773	0.00486013	0.995392
3667	-0.00045378	0.00486018	-0.0933669
3668	-0.000612171	0.00460842	-0.132837
3669	0.00135066	0.00443615	0.304466
3670	-0.00072375	0.00490681	-0.147499
3671	0.000866661	0.00482728	0.179534
3672	0.000467416	0.00518211	0.0901979
3673	0.00159026	0.00440612	0.36092
3674	0.00183748	0.00514748	0.356967
3675	0.00135574	0.00499833	0.271238
3676	-0.000306439	0.00470478	-0.0651335
3677	-0.000245589	0.00489411	-0.0501806
3678	0.00154304	0.00473182	0.326099
3679	-0.000823068	0.00449129	-0.183259
3680	-0.00137381	0.00435156	-0.315705
3681	0.000590668	0.00492792	0.119861
3682	-0.000414474	0.00452061	-0.0916853
3683	-0.000778388	0.00455042	-0.171058
3684	-0.00148312	0.00493366	-0.300611
3685	-0.00134951	0.00526094	-0.256516
3686	-0.0013127	0.00486823	-0.269647
3687	0.00123956	0.00470728	0.263328
3688	-0.000366041	0.00462261	-0.0791849
3689	-0.00112161	0.00479957	-0.233689
3690	-0.00131705	0.00476614	-0.276335
3691	-0.00122015	0.00433801	-0.281269
3692	0.000235584	0.00471022	0.0500156
3693	-0.000813899	0.00489505	-0.16627
3694	-0.00087588	0.00507833	-0.172474
3695	-0.00127009	0.00473182	-0.268414
3696	-0.00174295	0.00523245	-0.333103
3697	0.000817632	0.00522878	0.156372
3698	0.00242985	0.00440919	0.551088
3699	0.000372347	0.00446885	0.0833205
3700	-0.000687718	0.00466354	-0.147467
3701	0.00364061	0.00437994	0.831201
3702	-2.16302e-005	0.00465501	-0.00464665
3703	0.00123753	0.0046646	0.265303
3704	-0.00121639	0.00479758	-0.253543
3705	0.000142832	0.00440579	0.0324191
3706	-0.00145262	0.00500631	-0.290157
3707	-0.000692083	0.00493367	-0.140278
3708	0.00375531	0.00469851	0.799256
3709	-0.000664446	0.00463931	-0.143221
3710	0.000855596	0.00538012	0.159029
3711	0.0036537	0.00454757	0.80344
3712	0.00439322	0.00507309	0.865985
3713	-0.000636798	0.00511094	-0.124595
3714	-2.80593e-005	0.00476182	-0.00589256
3715	-0.000259639	0.00453511	-0.0572509
3716	-0.00041833	0.00455212	-0.0918978
3717	-0.000660862	0.0044092	-0.149883
3718	-0.00111224	0.00486201	-0.228761
3719	0.00316135	0.00446171	0.708551
3720	-0.00152037	0.00541865	-0.280582
3721	-0.0014345	0.00496378	-0.288994
3722	0.00132569	0.00446885	0.296652
3723	0.00022409	0.00431007	0.0519921
3724	-0.0014132	0.00441091	-0.320386
3725	0.000237428	0.00463057	0.051274
3726	-0.00132493	0.00514298	-0.257619
3727	-0.00135075	0.00493366	-0.273783
3728	0.00151749	0.00560022	0.27097
3729	0.000255899	0.00441176	0.0580038
3730	-0.00153369	0.00438449	-0.349798
3731	6.2415e-005	0.00493151	0.0126564
3732	-0.00117923	0.00417238	-0.282629
3733	-0.000914974	0.00429897	-0.212836
3734	-0.00074629	0.00476615	-0.156581
3735	-0.0013034	0.00440612	-0.295816
3736	0.00117481	0.00469854	0.250036
3737	-0.000743121	0.00473331	-0.156998
3738	-0.00105055	0.00491059	-0.213935
3739	-0.000137115	0.00433071	-0.0316612
3740	-0.00104826	0.00469978	-0.223043
3741	0.00267529	0.00415911	0.643236
3742	-0.000572894	0.00496281	-0.115437
3743	0.00495412	0.00422888	1.1715
3744	0.002153	0.00469713	0.458365
3745	0.00285394	0.00449127	0.635441
3746	-0.00125979	0.00451876	-0.278792
3747	-2.17913e-005	0.00486202	-0.00448194
3748	-0.00157202	0.00472991	-0.332358
3749	-0.000578831	0.00518598	-0.111615
3750	-0.00107153	0.00449855	-0.238194
3751	-0.00156991	0.00518045	-0.303045
3752	-0.000522079	0.00529681	-0.0985649
3753	-0.00145177	0.00486823	-0.298212
3754	0.000605907	0.00441538	0.137227
3755	0.000157836	0.00463692	0.0340389
3756	0.00105105	0.00487493	0.215604
3757	0.000909965	0.00461156	0.197323
3758	-0.00104865	0.00455212	-0.230365
3759	0.000858686	0.00476615	0.180164
3760	-0.00134523	0.00446173	-0.301504
3761	0.000740584	0.00460685	0.160757
3762	-0.000658331	0.00452209	-0.145581
3763	-0.00161741	0.00500631	-0.323075
3764	-0.000837892	0.00457919	-0.182978
3765	0.00109661	0.00453175	0.241983
3766	-0.000466733	0.00514379	-0.0907371
3767	0.00116398	0.00469854	0.247733
3768	0.00480415	0.00482723	0.995219
3769	-4.28929e-005	0.00514704	-0.00833351
3770	-0.00164003	0.00512963	-0.319717
3771	0.000383322	0.00495689	0.0773311
3772	-0.00105477	0.00483133	-0.218318
3773	-0.00115593	0.00446173	-0.259075
3774	0.00099731	0.00492864	0.20235
3775	-0.000936556	0.00457727	-0.20461
3776	-0.00157573	0.00482818	-0.326362
3777	0.00278385	0.0049628	0.560943
3778	-0.00133407	0.00463931	-0.287558
3779	6.93548e-005	0.00436642	0.0158837
3780	-0.00131627	0.00463931	-0.283721
3781	0.00026638	0.00469896	0.0566891
3782	-0.00123033	0.00474328	-0.259383
3783	0.000212859	0.00461628	0.0461104
3784	-0.000177806	0.00482953	-0.0368164
3785	-0.00184358	0.00530149	-0.347747
3786	-0.00142347	0.00441297	-0.322566
3787	-0.000405619	0.00500132	-0.0811024
3788	-0.00168576	0.00496281	-0.339679
3789	-0.000513954	0.00511679	-0.100445
3790	0.00198972	0.00449038	0.443108
3791	0.00205357	0.00468056	0.438745
3792	-0.000849938	0.00500356	-0.169867
3793	0.00581091	0.00489825	1.18632
3794	0.00212034	0.0045351	0.467541
3795	-0.00129356	0.00471415	-0.2744
3796	-0.000963672	0.00440783	-0.218627
3797	-0.00145045	0.0045595	-0.318116
3798	-0.00114427	0.00447321	-0.255806
3799	0.00498092	0.00492978	1.01037
3800	0.00122044	0.00448984	0.271823
3801	-0.000983696	0.00493366	-0.199384
3802	-0.00110159	0.00461156	-0.238876
3803	-0.00138158	0.00469854	-0.294044
3804	0.00217441	0.00467072	0.465539
3805	-0.00120937	0.00467482	-0.2587
3806	0.00315042	0.00466745	0.674977
3807	-0.00152592	0.00568406	-0.268456
3808	0.0010542	0.00501762	0.210099
3809	-0.00168724	0.00507001	-0.332788
3810	-0.00108574	0.00471357	-0.230344
3811	-0.00122575	0.00503347	-0.24352
3812	0.000420342	0.00526325	0.0798637
3813	-0.0017987	0.00512052	-0.351273
3814	2.82855e-005	0.00432507	0.00653991
3815	0.00208388	0.00473012	0.440556
3816	0.000518706	0.00458073	0.113237
3817	-0.00102181	0.00423375	-0.241349
3818	-0.000701718	0.00481627	-0.145697
3819	0.000177706	0.00452617	0.0392619
3820	-0.000297339	0.00458073	-0.0649109
3821	-0.0015915	0.00489645	-0.325031
3822	0.00183711	0.00470102	0.39079
3823	-0.000426205	0.00518377	-0.0822192
3824	2.32925e-005	0.0048518	0.0048008
3825	-0.000443546	0.00425341	-0.10428
3826	-0.000823947	0.0047027	-0.175207
3827	-0.000770658	0.00437863	-0.176004
3828	-0.00026852	0.00476182	-0.0563903
3829	0.00165822	0.00460685	0.359947
3830	0.000459613	0.00476182	0.0965204
