Simulation	B	(B_variance)^(1/2)	Tvalue
702	0.00225017	0.00455949	0.493513
703	0.00226324	0.00480822	0.470703
704	0.00236796	0.00470727	0.503043
705	0.0013839	0.00460685	0.300401
706	-0.0011197	0.00508172	-0.220339
707	0.00108159	0.00514298	0.210303
708	-0.0107513	0.00476588	-2.25588
709	0.00209531	0.00514298	0.407412
710	0.00161587	0.00457919	0.352872
711	2.74601e-005	0.00499957	0.00549249
712	-0.00132748	0.00499957	-0.265519
713	-0.000110727	0.00481202	-0.0230106
714	0.00199444	0.00447134	0.446049
715	-0.0050428	0.00482967	-1.04413
716	-0.000304422	0.00467257	-0.0651509
717	0.00210798	0.00496232	0.424798
718	0.00254629	0.0049825	0.511045
719	-6.04507e-006	0.00486202	-0.00124333
720	0.000243597	0.00446245	0.0545882
721	0.00243306	0.00473075	0.514308
722	0.00145315	0.00460685	0.315431
723	0.00164605	0.00457688	0.359645
724	0.00228205	0.00461371	0.494623
725	0.000521183	0.00460842	0.113094
726	0.000496388	0.00518101	0.0958091
727	0.00090027	0.00441297	0.204006
728	0.00231881	0.00496378	0.467146
729	0.00224304	0.00483358	0.464054
730	0.00170458	0.00513689	0.331832
731	0.00224963	0.00507546	0.443237
732	0.00194984	0.0046693	0.417588
733	0.00101889	0.00473076	0.215375
734	0.000609403	0.00503297	0.121082
735	-0.0121941	0.00510691	-2.38776
736	0.00027088	0.00514704	0.0526283
737	0.00206925	0.00457726	0.452072
738	0.00182537	0.00437912	0.416834
739	0.0014055	0.00460979	0.304895
740	-0.0149262	0.00479442	-3.11325
741	0.000906447	0.00463811	0.195434
742	-0.00418304	0.00493939	-0.846873
743	-2.98625e-006	0.00499734	-0.000597568
744	0.00221543	0.004516	0.490573
745	-0.00580881	0.00486562	-1.19385
746	0.00227211	0.00450128	0.50477
747	0.00230076	0.00482817	0.476528
748	-0.00137632	0.0045195	-0.30453
749	-0.00858714	0.00511078	-1.6802
750	-0.000432203	0.00489364	-0.0883192
751	0.00243174	0.00466766	0.520976
752	-0.00314244	0.0050013	-0.628325
753	-0.000729786	0.00468579	-0.155744
754	0.00195459	0.00507131	0.385422
755	-0.000477592	0.00440681	-0.108376
756	0.00167967	0.00496727	0.338148
757	0.00182228	0.00455041	0.400465
758	-0.00410581	0.00521887	-0.786724
759	0.00198842	0.00494371	0.402212
760	-0.000882223	0.0045184	-0.195251
761	0.000659396	0.00489411	0.134733
762	0.00207341	0.00457803	0.452904
763	-0.00240545	0.00457688	-0.525566
764	0.00213376	0.00452393	0.47166
765	0.00038347	0.00526094	0.0728899
766	0.00208042	0.00427402	0.486759
767	0.00217783	0.00466746	0.466598
768	-0.00130613	0.00481627	-0.271192
769	0.00214991	0.00446244	0.481779
770	0.000794209	0.00492983	0.161103
771	-0.000779399	0.00497604	-0.15663
772	0.00244316	0.00489832	0.498776
773	0.000681686	0.00476312	0.143118
774	-0.00134033	0.00464814	-0.288358
775	0.00136602	0.00469895	0.290707
776	-0.00137675	0.00507833	-0.271103
777	0.00219721	0.00435188	0.504889
778	0.00175345	0.00443406	0.39545
779	0.00219265	0.005036	0.435396
780	0.00230035	0.00492863	0.466732
781	-0.0104525	0.004762	-2.19497
782	0.0019956	0.00448984	0.444471
783	-0.000676954	0.00476832	-0.141969
784	0.00258097	0.00504058	0.512039
785	0.00250876	0.00491485	0.510444
786	-0.00351817	0.00455039	-0.773158
787	0.00199702	0.00436641	0.457358
788	9.99143e-005	0.00470729	0.0212255
789	0.00239268	0.00514513	0.465038
790	0.00139919	0.00479405	0.29186
791	0.00248362	0.00499732	0.49699
792	-0.00105014	0.00461628	-0.227485
793	0.0020627	0.00446173	0.46231
794	-9.77189e-005	0.00465501	-0.0209922
795	0.000945304	0.00489364	0.19317
796	-0.000162581	0.00479427	-0.0339115
797	0.00074695	0.00474718	0.157346
798	0.00205567	0.00504059	0.407823
799	0.00249087	0.00482727	0.516
800	0.00243072	0.00514946	0.472034
801	-0.000271268	0.00484312	-0.0560109
802	0.000699743	0.00489364	0.14299
803	0.00128736	0.00446671	0.288213
804	0.00222759	0.00466746	0.47726
805	0.0012992	0.00479405	0.271002
806	0.00124755	0.00449419	0.277592
807	-0.0011403	0.00469895	-0.242672
808	7.74872e-005	0.00467257	0.0165834
809	-0.00201537	0.00436641	-0.461561
810	0.00126787	0.00474353	0.267284
811	0.000744015	0.00449256	0.16561
812	0.00247821	0.00510722	0.485236
813	-0.0043249	0.00473131	-0.914102
814	0.0022936	0.00476181	0.481665
815	-0.00176818	0.00457919	-0.386133
816	0.00223085	0.00454815	0.490495
817	-0.00124309	0.00463691	-0.268086
818	0.00118048	0.00476182	0.247905
819	0.000341476	0.00469896	0.0726707
820	-0.00176198	0.00446244	-0.394847
821	-0.00637207	0.0049637	-1.28373
822	0.0019413	0.00476181	0.40768
823	0.00181647	0.00503296	0.360915
824	-0.00306881	0.00443404	-0.692102
825	-0.00242747	0.00529586	-0.458372
826	0.00166745	0.00503347	0.331273
827	0.000599159	0.00483359	0.123957
828	0.00207809	0.00479492	0.433395
829	0.00206923	0.00492863	0.419838
830	0.00184765	0.00460743	0.401016
831	-2.23184e-005	0.00432507	-0.00516024
832	0.000493235	0.00496233	0.0993958
833	0.00205895	0.00449255	0.458302
834	0.0023922	0.00461154	0.518741
835	-0.00319391	0.00490066	-0.65173
836	0.00259357	0.00522114	0.496744
837	-0.00331321	0.00491057	-0.67471
838	0.00173681	0.00457919	0.379283
839	0.0016324	0.00448105	0.364289
840	0.000961274	0.00471357	0.203937
841	0.0010069	0.00463931	0.217036
842	0.00117934	0.00445089	0.264968
843	0.00222599	0.00464813	0.478899
844	0.000595465	0.00510618	0.116617
845	0.000624542	0.0049035	0.127367
846	-0.00349509	0.00486015	-0.719132
847	0.00171056	0.00490067	0.349047
848	0.00234275	0.00477091	0.491049
849	0.001346	0.00460744	0.292137
850	-0.0192258	0.00446259	-4.30821
851	0.00229982	0.00457242	0.502977
852	0.000942134	0.00452061	0.208409
853	-0.00291411	0.0048636	-0.599167
854	-0.00141877	0.00492003	-0.288367
855	0.00236592	0.00496378	0.476637
856	0.00195868	0.00443353	0.441788
857	-0.00186859	0.00463931	-0.402773
858	0.00136889	0.00457919	0.298938
859	0.000800984	0.0044092	0.181662
860	0.00207264	0.00476181	0.435262
861	0.00219584	0.0047333	0.463913
862	-0.00409761	0.00469975	-0.871879
863	-0.00404	0.00470266	-0.85909
864	-0.000393389	0.00503601	-0.0781151
865	-0.0012428	0.00479427	-0.259226
866	0.00145336	0.00443964	0.327361
867	-0.00100082	0.00460979	-0.217107
868	0.00159025	0.00463931	0.342777
869	0.00196841	0.00467747	0.420828
870	0.00206098	0.00432505	0.47652
871	0.000299501	0.00499758	0.0599291
872	0.00242202	0.0046393	0.522066
873	0.00182681	0.0045044	0.405561
874	0.00267716	0.00521973	0.512893
875	-0.00408574	0.00470266	-0.868816
876	-0.00470417	0.00518041	-0.908068
877	0.00114439	0.00479493	0.238667
878	0.00214182	0.00503296	0.425559
879	0.00223797	0.00510617	0.438288
880	-0.00316485	0.00471019	-0.671915
881	0.00163516	0.00427511	0.382484
882	0.00195953	0.00444753	0.440589
883	-0.00986265	0.00443469	-2.22398
884	0.000460095	0.00479427	0.0959676
885	-0.00722819	0.0047617	-1.51799
886	-0.00478785	0.00492787	-0.971586
887	-0.000249811	0.00444192	-0.0562395
888	0.00184496	0.00424883	0.434227
889	0.00256963	0.00486237	0.528473
890	0.000388931	0.00469854	0.082777
891	-0.00122297	0.00499758	-0.244711
892	0.00203884	0.00452567	0.450506
893	0.000164649	0.00507833	0.0324218
894	0.00242519	0.00466929	0.519391
895	0.00126764	0.00515245	0.246027
896	0.00241044	0.00470727	0.512067
897	-0.00429916	0.004578	-0.939091
898	-0.0021645	0.00492791	-0.439232
899	-0.000527162	0.00463692	-0.113688
900	-8.31633e-005	0.00479604	-0.01734
901	0.00222277	0.00454909	0.488619
902	0.00262982	0.00525806	0.500151
903	0.000745037	0.00446138	0.166997
904	-0.00853714	0.00451583	-1.89049
905	0.0024337	0.00500131	0.486613
906	0.00213901	0.00451949	0.473286
907	-0.00134258	0.00506116	-0.265272
908	-0.00117174	0.00484722	-0.241735
909	0.00158185	0.00467073	0.338674
910	0.00118222	0.00486086	0.243212
911	-0.0041427	0.00454756	-0.910972
912	-0.00715978	0.00454804	-1.57426
913	0.000331238	0.00493151	0.0671677
914	0.000196289	0.00473013	0.0414975
915	0.00180548	0.00419835	0.430045
916	0.00206071	0.00489363	0.4211
917	0.00238713	0.00479404	0.497936
918	0.00182623	0.00500356	0.364987
919	-0.00196511	0.00499957	-0.393055
920	0.00225269	0.00505134	0.445959
921	0.00181883	0.00512963	0.354574
922	0.00131087	0.00516473	0.253811
923	0.000492188	0.00530739	0.0927363
924	0.0020741	0.0044635	0.464681
925	0.000995309	0.00469978	0.211778
926	-0.000847496	0.00427279	-0.198347
927	-0.00548966	0.00489357	-1.12181
928	0.000359254	0.00489505	0.0733914
929	0.00108177	0.00473331	0.228544
930	0.00140888	0.00483133	0.291614
931	-0.0050498	0.00514509	-0.98148
932	0.00205024	0.00515598	0.397643
933	0.000692773	0.0045578	0.151997
934	0.000439792	0.00463057	0.094976
935	0.00261631	0.00493149	0.530531
936	0.0020616	0.00526324	0.391697
937	0.00231702	0.00464813	0.498484
938	0.00250346	0.00490066	0.510841
939	0.000206754	0.00479493	0.0431192
940	-0.00341218	0.00511092	-0.667625
941	-0.00226029	0.00454815	-0.496969
942	-0.00232562	0.00458496	-0.507228
943	-0.00727476	0.00514692	-1.41342
944	-0.00149283	0.00473076	-0.315558
945	0.00193805	0.00471021	0.411458
946	0.000221296	0.00464019	0.0476911
947	0.000803384	0.00446351	0.179989
948	-0.00459227	0.00438917	-1.04627
949	-0.000921148	0.00450479	-0.204482
950	0.000605358	0.00507131	0.119369
951	-0.00078145	0.00454816	-0.171817
952	0.00239787	0.00499956	0.479617
953	0.000799193	0.00446493	0.178993
954	0.00158725	0.00457689	0.346796
955	0.00226457	0.00467072	0.484843
956	0.00146828	0.00483133	0.303908
957	0.00200831	0.0048941	0.410354
958	0.00282074	0.00572714	0.492522
959	0.00178792	0.00487123	0.367036
960	-0.00931963	0.00510546	-1.82543
961	-0.000944284	0.00468407	-0.201595
962	0.00188428	0.00469853	0.401037
963	0.00118253	0.00493366	0.239686
964	5.18213e-005	0.00519207	0.00998086
965	-0.000728855	0.00443354	-0.164396
966	0.00224605	0.00489363	0.458973
967	0.0022249	0.00452393	0.491807
968	0.00191454	0.00430339	0.444892
969	0.000856764	0.0045595	0.187907
970	0.00176452	0.00452616	0.38985
971	0.00175711	0.00455211	0.386
972	0.0021764	0.00492791	0.441648
973	0.00239538	0.00479956	0.499083
974	-0.00749111	0.00518365	-1.44514
975	-0.000402912	0.00435693	-0.0924762
976	0.000169332	0.00422296	0.0400979
977	-0.00674723	0.00482808	-1.3975
978	0.00213175	0.00449855	0.473874
979	0.00230557	0.00466767	0.493945
980	-0.00645144	0.00471012	-1.3697
981	-0.00128694	0.00457727	-0.281158
982	-0.00450767	0.00499729	-0.902023
983	0.00215815	0.00476614	0.452809
984	0.00216571	0.00473075	0.457794
985	-0.0108315	0.00519571	-2.0847
986	0.00125583	0.00455419	0.275753
987	0.00247076	0.00488194	0.506102
988	0.0025954	0.00530149	0.489561
989	0.00184754	0.00442123	0.417879
990	0.00209319	0.00508729	0.411454
991	0.00216476	0.00448983	0.482146
992	0.00216995	0.00435648	0.498097
993	0.000857336	0.00470103	0.182372
994	0.00241712	0.00461154	0.524146
995	0.00230884	0.00525921	0.43901
996	0.00186876	0.00432554	0.43203
997	0.00153316	0.00485995	0.315468
998	-0.000255289	0.00446351	-0.0571946
999	-0.00128589	0.0053015	-0.242551
1000	0.00163663	0.00466828	0.350586
1001	-0.00569328	0.00473175	-1.20321
1002	-0.00175734	0.00488308	-0.359884
1003	0.00160556	0.00496965	0.323074
1004	0.000575316	0.00503601	0.11424
1005	0.00083798	0.00486201	0.172353
1006	-0.00093646	0.00466747	-0.200635
1007	0.00223417	0.00470269	0.475085
1008	0.00239449	0.00503804	0.475283
1009	-0.00170004	0.00473755	-0.358843
1010	-0.000317888	0.00503348	-0.0631547
1011	-0.00085094	0.0043845	-0.194079
1012	0.00203993	0.00486086	0.419665
1013	0.00208149	0.00486017	0.428275
1014	0.0025334	0.00482682	0.524859
1015	0.00178351	0.00497259	0.358668
1016	0.0022852	0.00488307	0.467985
1017	0.00208725	0.00520545	0.400975
1018	0.000953054	0.00530415	0.179681
1019	0.000196813	0.00437997	0.0449347
1020	-0.00697411	0.0047298	-1.4745
1021	0.001909	0.00457919	0.416886
1022	0.00120672	0.00448984	0.268767
1023	-0.00479317	0.00510719	-0.938516
1024	-0.00496465	0.00489827	-1.01355
1025	-0.0120447	0.00461121	-2.61204
1026	0.000656862	0.00518101	0.126783
1027	0.00253555	0.004862	0.521503
1028	0.00174506	0.00483798	0.360699
1029	0.00138077	0.00442853	0.311789
1030	0.00150411	0.00441091	0.340998
1031	0.00192754	0.00526094	0.366387
1032	0.00178352	0.0043307	0.411831
1033	-0.0017793	0.00482952	-0.368421
1034	0.000822069	0.00496525	0.165564
1035	0.00175256	0.00499957	0.350543
1036	0.000363451	0.00457919	0.07937
1037	0.00140796	0.00447745	0.314456
1038	0.000776882	0.00482818	0.160906
1039	-0.0120384	0.00446102	-2.69858
1040	-0.00974446	0.00425775	-2.28864
1041	0.00236535	0.00482098	0.490637
1042	0.0020501	0.00486201	0.421657
1043	0.00230771	0.00480488	0.480285
1044	0.0016005	0.0044071	0.363164
1045	-0.00460651	0.00466824	-0.986778
1046	0.00200373	0.00454759	0.440614
1047	-0.0123401	0.00467446	-2.63991
1048	0.00184102	0.00460743	0.399577
1049	0.00098886	0.00489411	0.202051
1050	0.00189596	0.00457688	0.414248
1051	-0.00262979	0.00490349	-0.536311
1052	-0.000558505	0.00476225	-0.117277
1053	0.00260407	0.0054318	0.479411
1054	0.00231619	0.00508564	0.455438
1055	0.00195065	0.005181	0.3765
1056	0.00207968	0.00481626	0.431803
1057	0.00014707	0.00529681	0.0277658
1058	-0.00018316	0.00449419	-0.0407549
1059	-0.00488579	0.00522873	-0.934413
1060	-0.00599829	0.00440604	-1.36138
1061	0.00218663	0.00469977	0.465262
1062	0.00227822	0.00490067	0.46488
1063	-0.0045123	0.00476827	-0.946318
1064	0.00109764	0.00456636	0.240375
1065	-0.00430098	0.00490064	-0.877637
1066	0.000489378	0.00460842	0.106192
1067	0.00112474	0.00496525	0.226523
1068	0.00245841	0.00534284	0.460131
1069	0.00229204	0.00542051	0.422846
1070	0.000759172	0.00437746	0.173427
1071	0.000378985	0.00398685	0.0950586
1072	0.000942693	0.00469978	0.200582
1073	0.00192943	0.00482682	0.399731
1074	0.0023488	0.00503346	0.466637
1075	-0.00522331	0.00476219	-1.09683
1076	0.00234942	0.00454909	0.51646
1077	0.000388743	0.00440579	0.0882347
1078	0.00237674	0.00482952	0.492128
1079	0.00228049	0.00456636	0.499411
1080	-0.00858048	0.00511663	-1.67698
1081	0.00207711	0.00443614	0.468224
1082	-0.000366987	0.00474329	-0.0773699
1083	-0.000949362	0.00486201	-0.195261
1084	-0.0059021	0.00428516	-1.37733
1085	0.00238124	0.00471735	0.504784
1086	0.00100337	0.00451877	0.222046
1087	-5.37674e-005	0.00466829	-0.0115176
1088	0.000462569	0.00476225	0.0971324
1089	0.00194079	0.00452208	0.429181
1090	0.00147185	0.00507001	0.290305
1091	-0.00264716	0.0045504	-0.581741
1092	0.00203813	0.00514514	0.396128
1093	0.00112161	0.00479603	0.233863
1094	0.00241111	0.00490067	0.491996
1095	0.000197058	0.00496233	0.0397107
1096	0.00196887	0.00432506	0.455225
1097	0.00125583	0.00507547	0.247432
1098	0.00135576	0.00464814	0.291677
1099	0.00169707	0.00473182	0.358651
1100	0.00252646	0.00542051	0.466093
1101	0.00226289	0.00473075	0.478337
1102	0.00160424	0.00474033	0.338424
1103	0.00227884	0.00492982	0.462256
1104	0.00154679	0.00480822	0.321697
1105	0.00190918	0.00506923	0.37662
1106	0.00191932	0.00473181	0.405621
1107	0.0022878	0.00506923	0.451311
1108	0.00103137	0.00457804	0.225286
1109	-0.0112186	0.00443375	-2.53027
1110	0.00207153	0.00470102	0.440654
1111	-0.0171413	0.00510613	-3.357
1112	-0.000596589	0.00500957	-0.11909
1113	-0.000351909	0.00476615	-0.0738351
1114	0.000221871	0.00470103	0.0471961
1115	-0.000868786	0.00485995	-0.178764
1116	-2.8951e-005	0.00435254	-0.00665151
1117	0.00225394	0.00486086	0.463692
1118	0.00242795	0.005181	0.468625
1119	0.00202325	0.00435648	0.464423
1120	0.00175091	0.00469713	0.372762
1121	0.00172473	0.00463731	0.371925
1122	-0.000152658	0.00479493	-0.0318375
1123	0.00176432	0.00474328	0.371962
1124	0.00238442	0.00468798	0.508625
1125	0.000236559	0.00457919	0.0516595
1126	0.000674619	0.00443406	0.152145
1127	0.00163901	0.00432635	0.378844
1128	0.00147014	0.00490067	0.299988
1129	0.00214797	0.00460684	0.466256
1130	0.000941838	0.00538226	0.174989
1131	0.000406261	0.00473013	0.0858879
1132	0.000604126	0.0047027	0.128464
1133	0.00242041	0.00496524	0.487471
1134	0.00222166	0.0044635	0.49774
1135	0.00199778	0.00454299	0.43975
1136	-0.00546908	0.00489404	-1.1175
1137	-0.000376975	0.00486362	-0.0775091
1138	0.0024448	0.00475579	0.514069
1139	0.00236393	0.0047369	0.499045
1140	-0.00203522	0.00469853	-0.433162
1141	0.00212169	0.00432489	0.490577
1142	0.00216438	0.0047333	0.457267
1143	-0.00524518	0.00437856	-1.19792
1144	0.000470187	0.00493367	0.0953018
1145	0.00172028	0.00459077	0.374727
1146	0.00247018	0.00500086	0.49395
1147	-0.000977418	0.00486362	-0.200965
1148	0.0021495	0.00533745	0.40272
1149	0.00247497	0.004862	0.509044
1150	0.00228121	0.00454909	0.501466
1151	-0.00130964	0.00430181	-0.304441
1152	0.00265453	0.00521105	0.509404
1153	-0.00148528	0.004802	-0.309305
1154	-0.000639132	0.00493631	-0.129476
1155	-0.00433308	0.00463927	-0.934001
1156	0.00222711	0.00499757	0.445639
1157	0.00236073	0.00483358	0.488403
1158	0.000949221	0.00452394	0.209822
1159	-0.00053863	0.00419748	-0.128322
1160	0.00215828	0.0049672	0.434506
1161	0.00107789	0.00460248	0.234197
1162	0.00151714	0.00463811	0.327103
1163	0.000572128	0.00479427	0.119336
1164	-0.00186722	0.00502241	-0.371777
1165	0.0016189	0.00462638	0.349928
1166	0.00112258	0.0043845	0.256035
1167	0.000968689	0.00458073	0.21147
1168	0.000432329	0.00451877	0.0956742
1169	-0.000987087	0.00437997	-0.225364
1170	0.00046052	0.00469854	0.0980134
1171	0.00188945	0.00476225	0.396756
1172	0.000267329	0.00541865	0.049335
1173	-0.00383937	0.00481624	-0.797172
1174	-0.000491088	0.00476182	-0.10313
1175	-0.00484465	0.00493625	-0.981443
1176	-0.00341771	0.00504057	-0.67804
1177	-0.000738549	0.00482618	-0.15303
1178	-0.00480406	0.00457799	-1.04938
1179	0.00208346	0.00415018	0.502016
1180	0.00195156	0.00455246	0.428683
1181	0.00237944	0.00479492	0.496242
1182	0.000770168	0.00432555	0.178051
1183	0.00200541	0.00449255	0.446385
1184	0.00273774	0.00511358	0.535385
1185	0.00220971	0.00443353	0.498408
1186	0.0015866	0.00451876	0.351113
1187	-0.000207392	0.00469896	-0.0441357
1188	0.00219895	0.00479757	0.458346
1189	0.00113144	0.00505599	0.223782
1190	-0.000837543	0.00455666	-0.183806
1191	-0.0167765	0.00435182	-3.85506
1192	0.000556548	0.0045044	0.123556
1193	0.00157112	0.0045491	0.34537
1194	0.000728868	0.00479758	0.151924
1195	0.00255718	0.00506897	0.504476
1196	0.00203197	0.00446137	0.455458
1197	0.000391763	0.00546329	0.0717084
1198	0.00098357	0.00500957	0.196338
1199	-0.0019024	0.00505135	-0.376612
1200	0.00240376	0.00503296	0.477605
1201	-1.87334e-005	0.00455212	-0.00411531
1202	0.00227843	0.00510564	0.446257
1203	0.00268805	0.00537857	0.499771
1204	-0.00082665	0.00457689	-0.180614
1205	-0.0092032	0.00470458	-1.95622
1206	0.000202571	0.00478581	0.0423274
1207	0.00220662	0.00510066	0.432614
1208	-0.00280358	0.00490679	-0.571366
1209	0.00228705	0.00449037	0.509324
1210	-0.00563579	0.00482721	-1.1675
1211	0.00187619	0.00446492	0.420206
1212	0.00190081	0.00485994	0.391119
1213	-0.000974358	0.0050406	-0.193302
1214	0.00173587	0.00469853	0.36945
1215	-0.00344655	0.00453509	-0.759975
1216	-0.0017345	0.00514271	-0.337274
1217	0.00243388	0.00482682	0.504242
1218	0.00102309	0.00493647	0.207252
1219	0.00230177	0.00450439	0.511005
1220	0.00231175	0.00476311	0.485346
1221	0.00185034	0.00469978	0.393709
1222	-0.000431219	0.00459078	-0.0939315
1223	0.00169745	0.00479493	0.35401
1224	0.000802105	0.00443406	0.180896
1225	0.00235217	0.00480822	0.489198
1226	0.00207403	0.00460841	0.450052
1227	0.00120922	0.00456636	0.264811
1228	-0.0028937	0.00452615	-0.639329
